data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-12 01:33:48.711350,thanos::sroute:5f7d8d49-ae14-430e-9333-37361e1e9457,Carting,trip-153671602871109556,IND362560AAA,Una_Mamlatdr_DC (Gujarat),IND362150AAA,Talala_SsnRdDPP_D (Gujarat),2018-09-12 07:19:24.177399,2018-09-12 09:26:45.211239,127.0,False,56,2018-09-12 07:19:24.177399,56.9862778154886,110.0,60.0,73.81989999999999,1.8333333333333333,20.0,5.0,6.9929,4.0
training,2018-09-12 01:33:48.711350,thanos::sroute:5f7d8d49-ae14-430e-9333-37361e1e9457,Carting,trip-153671602871109556,IND362150AAA,Talala_SsnRdDPP_D (Gujarat),IND362001AAA,Junagadh_DPC (Gujarat),2018-09-12 09:26:45.211239,2018-09-12 11:26:24.365997,119.0,True,9,2018-09-12 10:59:56,10.246218976595964,20.0,15.0,13.515,1.3333333333333333,20.0,15.0,13.515,1.3333333333333333
training,2018-09-12 01:33:48.711350,thanos::sroute:5f7d8d49-ae14-430e-9333-37361e1e9457,Carting,trip-153671602871109556,IND362150AAA,Talala_SsnRdDPP_D (Gujarat),IND362001AAA,Junagadh_DPC (Gujarat),2018-09-12 09:26:45.211239,2018-09-12 11:26:24.365997,119.0,True,18,2018-09-12 10:53:27,18.26590272534641,26.0,24.0,22.0611,1.0833333333333333,6.0,9.0,8.5462,0.6666666666666666
training,2018-09-12 01:33:48.711350,thanos::sroute:5f7d8d49-ae14-430e-9333-37361e1e9457,Carting,trip-153671602871109556,IND362150AAA,Talala_SsnRdDPP_D (Gujarat),IND362001AAA,Junagadh_DPC (Gujarat),2018-09-12 09:26:45.211239,2018-09-12 11:26:24.365997,119.0,True,27,2018-09-12 10:27:56,33.831072299075785,52.0,42.0,40.5264,1.238095238095238,25.0,17.0,18.4652,1.4705882352941178
training,2018-09-12 01:33:48.711350,thanos::sroute:5f7d8d49-ae14-430e-9333-37361e1e9457,Carting,trip-153671602871109556,IND362150AAA,Talala_SsnRdDPP_D (Gujarat),IND362001AAA,Junagadh_DPC (Gujarat),2018-09-12 09:26:45.211239,2018-09-12 11:26:24.365997,119.0,True,36,2018-09-12 10:21:55,43.35518464543144,58.0,55.0,54.4999,1.0545454545454545,6.0,12.0,13.9735,0.5
training,2018-09-12 01:33:48.711350,thanos::sroute:5f7d8d49-ae14-430e-9333-37361e1e9457,Carting,trip-153671602871109556,IND362150AAA,Talala_SsnRdDPP_D (Gujarat),IND362001AAA,Junagadh_DPC (Gujarat),2018-09-12 09:26:45.211239,2018-09-12 11:26:24.365997,119.0,True,45,2018-09-12 09:35:56,46.32261278961869,104.0,60.0,60.1994,1.7333333333333334,45.0,5.0,5.6995,9.0
training,2018-09-12 01:33:48.711350,thanos::sroute:5f7d8d49-ae14-430e-9333-37361e1e9457,Carting,trip-153671602871109556,IND362150AAA,Talala_SsnRdDPP_D (Gujarat),IND362001AAA,Junagadh_DPC (Gujarat),2018-09-12 09:26:45.211239,2018-09-12 11:26:24.365997,119.0,False,52,2018-09-12 09:27:25.709380,52.256689893919706,112.0,67.0,67.586,1.671641791044776,8.0,6.0,7.3866,1.3333333333333333
test,2018-10-01 16:00:45.719099,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND131028AAB,Sonipat_Kundli_H (Haryana),IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),2018-10-01 16:00:45.719099,2018-10-01 23:43:53.126765,463.0,True,22,2018-10-01 23:05:31,22.18267915236234,36.0,26.0,23.8865,1.3846153846153846,36.0,26.0,23.8865,1.3846153846153846
test,2018-10-01 16:00:45.719099,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND131028AAB,Sonipat_Kundli_H (Haryana),IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),2018-10-01 16:00:45.719099,2018-10-01 23:43:53.126765,463.0,True,44,2018-10-01 22:08:30,44.45941335303138,93.0,46.0,48.9391,2.0217391304347827,57.0,19.0,25.0526,3.0
test,2018-10-01 16:00:45.719099,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND131028AAB,Sonipat_Kundli_H (Haryana),IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),2018-10-01 16:00:45.719099,2018-10-01 23:43:53.126765,463.0,True,66,2018-10-01 21:32:31,67.37593518083708,129.0,72.0,72.4798,1.7916666666666667,35.0,25.0,23.5407,1.4
test,2018-10-01 16:00:45.719099,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND131028AAB,Sonipat_Kundli_H (Haryana),IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),2018-10-01 16:00:45.719099,2018-10-01 23:43:53.126765,463.0,True,88,2018-10-01 20:50:29,88.75051101807685,171.0,97.0,95.5568,1.7628865979381445,42.0,25.0,23.077,1.68
test,2018-10-01 16:00:45.719099,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND131028AAB,Sonipat_Kundli_H (Haryana),IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),2018-10-01 16:00:45.719099,2018-10-01 23:43:53.126765,463.0,True,110,2018-10-01 20:05:33,110.3735843557662,215.0,116.0,136.8211,1.853448275862069,44.0,26.0,24.4111,1.6923076923076923
test,2018-10-01 16:00:45.719099,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND131028AAB,Sonipat_Kundli_H (Haryana),IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),2018-10-01 16:00:45.719099,2018-10-01 23:43:53.126765,463.0,False,128,2018-10-01 18:50:31,128.30906867552375,291.0,139.0,163.1561,2.093525179856115,75.0,23.0,26.335,3.260869565217391
test,2018-10-01 16:00:45.719099,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),IND249407AAA,Haridwar (Uttarakhand),2018-10-01 23:55:44.909377,2018-10-02 01:48:01.382586,112.0,True,22,2018-10-02 00:29:31,22.351602785529085,78.0,28.0,23.5703,2.7857142857142856,78.0,28.0,23.5703,2.7857142857142856
test,2018-10-01 16:00:45.719099,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),IND249407AAA,Haridwar (Uttarakhand),2018-10-01 23:55:44.909377,2018-10-02 01:48:01.382586,112.0,False,27,2018-10-02 00:17:32,27.62135344881845,90.0,37.0,30.9921,2.4324324324324325,11.0,9.0,7.4218,1.2222222222222223
test,2018-10-01 16:00:45.719099,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND249407AAA,Haridwar (Uttarakhand),IND249201AAA,Rishikesh_DC (Uttarakhand),2018-10-02 01:48:01.382586,2018-10-02 03:03:51.852141,75.0,False,17,2018-10-02 01:50:32,17.900625671359588,36.0,23.0,19.0621,1.565217391304348,36.0,23.0,19.0621,1.565217391304348
test,2018-09-27 14:16:14.819357,thanos::sroute:1283977c-889a-4e96-b632-5ba1a69427a1,Carting,trip-153805777481903807,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600032AAB,Chennai_Hub (Tamil Nadu),2018-09-27 14:16:14.819357,2018-09-27 17:16:11.083553,179.0,True,9,2018-09-27 15:59:36,9.28585636505304,42.0,10.0,9.9365,4.2,42.0,10.0,9.9365,4.2
test,2018-09-27 14:16:14.819357,thanos::sroute:1283977c-889a-4e96-b632-5ba1a69427a1,Carting,trip-153805777481903807,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600032AAB,Chennai_Hub (Tamil Nadu),2018-09-27 14:16:14.819357,2018-09-27 17:16:11.083553,179.0,True,18,2018-09-27 15:32:36,18.094961995163533,69.0,18.0,19.8934,3.8333333333333335,27.0,7.0,9.9569,3.857142857142857
test,2018-09-27 14:16:14.819357,thanos::sroute:1283977c-889a-4e96-b632-5ba1a69427a1,Carting,trip-153805777481903807,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600032AAB,Chennai_Hub (Tamil Nadu),2018-09-27 14:16:14.819357,2018-09-27 17:16:11.083553,179.0,True,27,2018-09-27 15:17:37,27.106207482234943,84.0,26.0,29.6956,3.230769230769231,14.0,8.0,9.8021,1.75
test,2018-09-27 14:16:14.819357,thanos::sroute:1283977c-889a-4e96-b632-5ba1a69427a1,Carting,trip-153805777481903807,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600032AAB,Chennai_Hub (Tamil Nadu),2018-09-27 14:16:14.819357,2018-09-27 17:16:11.083553,179.0,False,31,2018-09-27 15:08:46,31.157973827832784,92.0,32.0,35.6749,2.875,8.0,5.0,5.9794,1.6
training,2018-09-13 16:41:41.992300,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153685690199208775,IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),IND144001AAB,Jalandhar_DPC (Punjab),2018-09-13 16:41:41.992300,2018-09-13 18:54:06.314808,132.0,True,22,2018-09-13 18:20:11,23.07149480343643,29.0,18.0,26.1525,1.6111111111111112,29.0,18.0,26.1525,1.6111111111111112
training,2018-09-13 16:41:41.992300,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153685690199208775,IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),IND144001AAB,Jalandhar_DPC (Punjab),2018-09-13 16:41:41.992300,2018-09-13 18:54:06.314808,132.0,True,44,2018-09-13 17:50:12,45.287400775333474,59.0,36.0,51.4887,1.6388888888888888,29.0,17.0,25.3362,1.7058823529411764
training,2018-09-13 16:41:41.992300,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153685690199208775,IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),IND144001AAB,Jalandhar_DPC (Punjab),2018-09-13 16:41:41.992300,2018-09-13 18:54:06.314808,132.0,False,62,2018-09-13 17:16:11,62.33351698271,93.0,49.0,70.06869999999999,1.8979591836734693,34.0,13.0,18.58,2.6153846153846154
training,2018-09-13 16:41:41.992300,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153685690199208775,IND144001AAB,Jalandhar_DPC (Punjab),IND143001AAA,Amritsar_DPC (Punjab),2018-09-13 18:54:06.314808,2018-09-13 20:40:01.943322,105.0,True,22,2018-09-13 20:04:09,23.0866332679928,32.0,22.0,27.7937,1.4545454545454546,32.0,22.0,27.7937,1.4545454545454546
training,2018-09-13 16:41:41.992300,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153685690199208775,IND144001AAB,Jalandhar_DPC (Punjab),IND143001AAA,Amritsar_DPC (Punjab),2018-09-13 18:54:06.314808,2018-09-13 20:40:01.943322,105.0,True,44,2018-09-13 19:38:11,45.4848330322189,57.0,38.0,51.1221,1.5,25.0,16.0,23.3284,1.5625
training,2018-09-13 16:41:41.992300,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153685690199208775,IND144001AAB,Jalandhar_DPC (Punjab),IND143001AAA,Amritsar_DPC (Punjab),2018-09-13 18:54:06.314808,2018-09-13 20:40:01.943322,105.0,True,66,2018-09-13 19:14:11,66.55533506510072,81.0,53.0,72.78389999999999,1.528301886792453,24.0,15.0,21.6618,1.6
training,2018-09-13 16:41:41.992300,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153685690199208775,IND144001AAB,Jalandhar_DPC (Punjab),IND143001AAA,Amritsar_DPC (Punjab),2018-09-13 18:54:06.314808,2018-09-13 20:40:01.943322,105.0,False,79,2018-09-13 18:54:06.314808,79.28964980161632,102.0,67.0,86.55630000000001,1.5223880597014925,20.0,13.0,13.7724,1.5384615384615383
test,2018-09-28 21:11:40.693356,thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,Carting,trip-153816910069311424,IND122004AAA,Gurgaon_Begumpur_CP (Haryana),IND122413AAE,Gurgaon_Bilaspur_P (Haryana),2018-09-28 21:11:40.693356,2018-09-28 23:03:42.274206,112.0,True,9,2018-09-28 22:18:25,9.870529497175756,30.0,13.0,14.3221,2.3076923076923075,30.0,13.0,14.3221,2.3076923076923075
test,2018-09-28 21:11:40.693356,thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,Carting,trip-153816910069311424,IND122004AAA,Gurgaon_Begumpur_CP (Haryana),IND122413AAE,Gurgaon_Bilaspur_P (Haryana),2018-09-28 21:11:40.693356,2018-09-28 23:03:42.274206,112.0,True,18,2018-09-28 22:06:23,18.16335825549596,42.0,31.0,33.1184,1.3548387096774193,12.0,17.0,18.7963,0.7058823529411765
test,2018-09-28 21:11:40.693356,thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,Carting,trip-153816910069311424,IND122004AAA,Gurgaon_Begumpur_CP (Haryana),IND122413AAE,Gurgaon_Bilaspur_P (Haryana),2018-09-28 21:11:40.693356,2018-09-28 23:03:42.274206,112.0,True,27,2018-09-28 21:52:24,27.59820233441206,56.0,33.0,34.2314,1.696969696969697,13.0,17.0,17.3092,0.7647058823529411
test,2018-09-28 21:11:40.693356,thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,Carting,trip-153816910069311424,IND122004AAA,Gurgaon_Begumpur_CP (Haryana),IND122413AAE,Gurgaon_Bilaspur_P (Haryana),2018-09-28 21:11:40.693356,2018-09-28 23:03:42.274206,112.0,False,29,2018-09-28 21:50:22,29.44027723941914,58.0,33.0,34.7591,1.7575757575757576,2.0,0.0,0.5277000000000001,-1.0
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND302014AAA,Jaipur_Hub (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),2018-09-25 08:53:04.377810,2018-09-25 16:37:20.428705,464.0,True,22,2018-09-25 15:33:18,22.564533116544244,60.0,19.0,24.1005,3.1578947368421053,60.0,19.0,24.1005,3.1578947368421053
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND302014AAA,Jaipur_Hub (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),2018-09-25 08:53:04.377810,2018-09-25 16:37:20.428705,464.0,True,44,2018-09-25 14:35:25,45.388094678786615,117.0,37.0,49.1993,3.1621621621621623,57.0,17.0,25.0988,3.3529411764705883
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND302014AAA,Jaipur_Hub (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),2018-09-25 08:53:04.377810,2018-09-25 16:37:20.428705,464.0,True,66,2018-09-25 13:53:25,78.20476588145482,159.0,61.0,82.8385,2.6065573770491803,42.0,23.0,33.6391,1.826086956521739
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND302014AAA,Jaipur_Hub (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),2018-09-25 08:53:04.377810,2018-09-25 16:37:20.428705,464.0,True,88,2018-09-25 13:41:21,88.0106155904509,171.0,68.0,92.6769,2.514705882352941,12.0,6.0,9.8384,2.0
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND302014AAA,Jaipur_Hub (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),2018-09-25 08:53:04.377810,2018-09-25 16:37:20.428705,464.0,True,110,2018-09-25 12:50:15,115.30534949172352,223.0,106.0,132.17870000000002,2.10377358490566,51.0,37.0,39.5019,1.3783783783783785
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND302014AAA,Jaipur_Hub (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),2018-09-25 08:53:04.377810,2018-09-25 16:37:20.428705,464.0,False,125,2018-09-25 12:05:25,125.69834504850613,267.0,106.0,143.0736,2.518867924528302,44.0,19.0,16.886599999999998,2.3157894736842106
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND306401AAB,Pali_Nayagaon_I (Rajasthan),2018-09-25 16:37:20.428705,2018-09-25 21:31:00.741991,293.0,True,22,2018-09-25 20:47:17,25.190138148283864,38.0,19.0,25.4423,2.0,38.0,19.0,25.4423,2.0
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND306401AAB,Pali_Nayagaon_I (Rajasthan),2018-09-25 16:37:20.428705,2018-09-25 21:31:00.741991,293.0,True,44,2018-09-25 20:19:16,45.29059444970998,66.0,33.0,45.7315,2.0,28.0,14.0,20.2893,2.0
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND306401AAB,Pali_Nayagaon_I (Rajasthan),2018-09-25 16:37:20.428705,2018-09-25 21:31:00.741991,293.0,True,66,2018-09-25 19:35:19,68.3106794601578,110.0,50.0,69.2565,2.2,43.0,16.0,23.525,2.6875
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND306401AAB,Pali_Nayagaon_I (Rajasthan),2018-09-25 16:37:20.428705,2018-09-25 21:31:00.741991,293.0,True,88,2018-09-25 19:05:19,88.93883125668695,140.0,65.0,91.2467,2.1538461538461537,30.0,15.0,21.9902,2.0
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND306401AAB,Pali_Nayagaon_I (Rajasthan),2018-09-25 16:37:20.428705,2018-09-25 21:31:00.741991,293.0,True,110,2018-09-25 18:27:18,111.08546566638336,178.0,83.0,116.6084,2.144578313253012,38.0,17.0,25.3616,2.235294117647059
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND306401AAB,Pali_Nayagaon_I (Rajasthan),2018-09-25 16:37:20.428705,2018-09-25 21:31:00.741991,293.0,True,132,2018-09-25 17:59:21,132.95538222717184,205.0,101.0,141.0785,2.0297029702970297,27.0,17.0,24.4701,1.588235294117647
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND306401AAB,Pali_Nayagaon_I (Rajasthan),2018-09-25 16:37:20.428705,2018-09-25 21:31:00.741991,293.0,False,147,2018-09-25 17:23:25,147.7367476679677,241.0,121.0,165.00879999999998,1.991735537190083,35.0,20.0,23.9303,1.75
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND306401AAB,Pali_Nayagaon_I (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-09-25 21:31:00.741991,2018-09-26 00:21:56.684666,170.0,True,22,2018-09-25 23:23:18,23.980240379801405,36.0,21.0,28.209,1.7142857142857142,36.0,21.0,28.209,1.7142857142857142
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND306401AAB,Pali_Nayagaon_I (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-09-25 21:31:00.741991,2018-09-26 00:21:56.684666,170.0,True,44,2018-09-25 22:51:18,44.27751487013823,68.0,36.0,49.616,1.8888888888888888,32.0,15.0,21.407,2.1333333333333333
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND306401AAB,Pali_Nayagaon_I (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),2018-09-25 21:31:00.741991,2018-09-26 00:21:56.684666,170.0,False,61,2018-09-25 21:31:21.644062,61.25988121848766,147.0,54.0,69.9043,2.7222222222222223,79.0,18.0,20.2883,4.388888888888889
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342005AAD,Jodhpur_Basni_I (Rajasthan),IND342601AAA,Piparcity_BsstdDPP_D (Rajasthan),2018-09-26 00:21:56.684666,2018-09-26 05:04:49.254901,282.0,True,22,2018-09-26 04:05:21,22.14026066304613,40.0,21.0,23.7375,1.9047619047619049,40.0,21.0,23.7375,1.9047619047619049
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342005AAD,Jodhpur_Basni_I (Rajasthan),IND342601AAA,Piparcity_BsstdDPP_D (Rajasthan),2018-09-26 00:21:56.684666,2018-09-26 05:04:49.254901,282.0,True,44,2018-09-26 03:29:18,45.89878553144952,76.0,39.0,49.0774,1.948717948717949,36.0,18.0,25.3399,2.0
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342005AAD,Jodhpur_Basni_I (Rajasthan),IND342601AAA,Piparcity_BsstdDPP_D (Rajasthan),2018-09-26 00:21:56.684666,2018-09-26 05:04:49.254901,282.0,False,56,2018-09-26 02:19:23,56.150112224727934,146.0,51.0,61.5216,2.862745098039216,69.0,11.0,12.4441,6.2727272727272725
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342601AAA,Piparcity_BsstdDPP_D (Rajasthan),IND342902A1B,,2018-09-26 05:04:49.254901,2018-09-26 06:58:08.054001,113.0,True,22,2018-09-26 05:57:25,24.53821418916081,58.0,33.0,30.8845,1.7575757575757576,58.0,33.0,30.8845,1.7575757575757576
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342601AAA,Piparcity_BsstdDPP_D (Rajasthan),IND342902A1B,,2018-09-26 05:04:49.254901,2018-09-26 06:58:08.054001,113.0,False,34,2018-09-26 05:04:49.254901,34.65770882100574,110.0,43.0,41.5361,2.558139534883721,52.0,10.0,10.6517,5.2
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,,IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-26 06:58:08.054001,2018-09-26 15:54:14.280942,536.0,True,22,2018-09-26 14:09:19,22.783439997980103,48.0,34.0,37.7749,1.411764705882353,48.0,34.0,37.7749,1.411764705882353
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,,IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-26 06:58:08.054001,2018-09-26 15:54:14.280942,536.0,True,44,2018-09-26 13:19:23,46.07124976936246,98.0,41.0,56.3575,2.3902439024390243,49.0,33.0,34.1661,1.4848484848484849
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,,IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-26 06:58:08.054001,2018-09-26 15:54:14.280942,536.0,True,66,2018-09-26 12:49:33,67.71499349867793,127.0,58.0,80.48110000000001,2.189655172413793,29.0,17.0,24.1236,1.7058823529411764
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,,IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-26 06:58:08.054001,2018-09-26 15:54:14.280942,536.0,True,88,2018-09-26 12:21:18,88.14964150013795,156.0,73.0,101.2556,2.136986301369863,28.0,14.0,20.7746,2.0
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,,IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-26 06:58:08.054001,2018-09-26 15:54:14.280942,536.0,True,110,2018-09-26 11:25:24,112.69198093544304,212.0,92.0,127.986,2.3043478260869565,55.0,18.0,26.730400000000003,3.055555555555556
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,,IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-26 06:58:08.054001,2018-09-26 15:54:14.280942,536.0,True,132,2018-09-26 10:31:22,132.12889815797018,266.0,117.0,156.5566,2.2735042735042734,54.0,25.0,28.5706,2.16
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,,IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-26 06:58:08.054001,2018-09-26 15:54:14.280942,536.0,True,154,2018-09-26 09:43:23,154.30562498408094,314.0,138.0,186.5238,2.27536231884058,47.0,21.0,29.9673,2.238095238095238
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,,IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-26 06:58:08.054001,2018-09-26 15:54:14.280942,536.0,True,176,2018-09-26 09:07:27,178.61199076530912,350.0,161.0,218.2945,2.1739130434782608,35.0,22.0,31.7707,1.5909090909090908
training,2018-09-25 08:53:04.377810,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,,IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-26 06:58:08.054001,2018-09-26 15:54:14.280942,536.0,True,198,2018-09-26 08:26:15,199.3531790538446,391.0,176.0,234.8976,2.221590909090909,41.0,20.0,22.9423,2.05
